Hourly measurement data supplied by UK-air on 27/01/2021,,,
All Data GMT hour ending,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,
,,Bristol St Paul's,
15/06/2020,06:00:00,68.4572,V ugm-3
15/06/2020,07:00:00,27.73013,V ugm-3
15/06/2020,08:00:00,12.50088,V ugm-3
15/06/2020,09:00:00,12.15363,V ugm-3
15/06/2020,10:00:00,9.02841,V ugm-3
15/06/2020,11:00:00,8.78038,V ugm-3
15/06/2020,12:00:00,8.43313,V ugm-3
15/06/2020,13:00:00,6.30005,V ugm-3
15/06/2020,14:00:00,6.25044,V ugm-3
15/06/2020,15:00:00,10.61583,V ugm-3
15/06/2020,16:00:00,10.76465,V ugm-3
15/06/2020,17:00:00,13.3938,V ugm-3
15/06/2020,18:00:00,10.56622,V ugm-3
15/06/2020,19:00:00,6.44887,V ugm-3
15/06/2020,20:00:00,9.02841,V ugm-3
15/06/2020,21:00:00,9.92133,V ugm-3
15/06/2020,22:00:00,12.99695,V ugm-3
15/06/2020,23:00:00,16.41981,V ugm-3
15/06/2020,24:00:00,12.94734,V ugm-3
16/06/2020,01:00:00,6.55965,V ugm-3
16/06/2020,02:00:00,No data,V ugm-3
16/06/2020,03:00:00,7.30507,V ugm-3
16/06/2020,04:00:00,17.44271,V ugm-3
16/06/2020,05:00:00,52.02997,V ugm-3
16/06/2020,06:00:00,42.93591,V ugm-3
16/06/2020,07:00:00,18.28752,V ugm-3
16/06/2020,08:00:00,23.40603,V ugm-3
16/06/2020,09:00:00,27.33189,V ugm-3
16/06/2020,10:00:00,16.59791,V ugm-3
16/06/2020,11:00:00,16.6973,V ugm-3
16/06/2020,12:00:00,8.34865,V ugm-3
16/06/2020,13:00:00,10.73398,V ugm-3
16/06/2020,14:00:00,11.47939,V ugm-3
16/06/2020,15:00:00,21.21948,V ugm-3
16/06/2020,16:00:00,18.155,V ugm-3
16/06/2020,17:00:00,13.96411,V ugm-3
16/06/2020,18:00:00,10.58489,V ugm-3
16/06/2020,19:00:00,8.7462,V ugm-3
16/06/2020,20:00:00,10.33642,V ugm-3
16/06/2020,21:00:00,16.15066,V ugm-3
16/06/2020,22:00:00,13.26839,V ugm-3
16/06/2020,23:00:00,16.54821,V ugm-3
16/06/2020,24:00:00,31.85407,V ugm-3
17/06/2020,01:00:00,28.2098,V ugm-3
17/06/2020,02:00:00,No data,V ugm-3
17/06/2020,03:00:00,15.13373,V ugm-3
17/06/2020,04:00:00,10.25509,V ugm-3
17/06/2020,05:00:00,30.96441,V ugm-3
17/06/2020,06:00:00,37.43607,V ugm-3
17/06/2020,07:00:00,31.46223,V ugm-3
17/06/2020,08:00:00,26.23512,V ugm-3
17/06/2020,09:00:00,25.88664,V ugm-3
17/06/2020,10:00:00,22.99929,V ugm-3
17/06/2020,11:00:00,18.91716,V ugm-3
17/06/2020,12:00:00,11.28392,V ugm-3
17/06/2020,13:00:00,8.0149,V ugm-3
17/06/2020,14:00:00,6.47166,V ugm-3
17/06/2020,15:00:00,6.9197,V ugm-3
17/06/2020,16:00:00,12.79398,V ugm-3
17/06/2020,17:00:00,13.54071,V ugm-3
17/06/2020,18:00:00,15.18351,V ugm-3
17/06/2020,19:00:00,25.48839,V ugm-3
17/06/2020,20:00:00,28.2264,V ugm-3
17/06/2020,21:00:00,24.19405,V ugm-3
17/06/2020,22:00:00,26.2849,V ugm-3
17/06/2020,23:00:00,21.75474,V ugm-3
17/06/2020,24:00:00,18.96695,V ugm-3
18/06/2020,01:00:00,13.90019,V ugm-3
18/06/2020,02:00:00,No data,V ugm-3
18/06/2020,03:00:00,13.91682,V ugm-3
18/06/2020,04:00:00,22.59613,V ugm-3
18/06/2020,05:00:00,23.94292,V ugm-3
18/06/2020,06:00:00,21.44886,V ugm-3
18/06/2020,07:00:00,39.60557,V ugm-3
18/06/2020,08:00:00,30.52722,V ugm-3
18/06/2020,09:00:00,23.54387,V ugm-3
18/06/2020,10:00:00,22.04743,V ugm-3
18/06/2020,11:00:00,19.55338,V ugm-3
18/06/2020,12:00:00,16.76004,V ugm-3
18/06/2020,13:00:00,13.76718,V ugm-3
18/06/2020,14:00:00,16.90968,V ugm-3
18/06/2020,15:00:00,27.43459,V ugm-3
18/06/2020,16:00:00,25.68875,V ugm-3
18/06/2020,17:00:00,22.04743,V ugm-3
18/06/2020,18:00:00,22.94529,V ugm-3
18/06/2020,19:00:00,16.56051,V ugm-3
18/06/2020,20:00:00,16.56051,V ugm-3
18/06/2020,21:00:00,10.37526,V ugm-3
18/06/2020,22:00:00,10.92396,V ugm-3
18/06/2020,23:00:00,6.38478,V ugm-3
18/06/2020,24:00:00,3.64132,V ugm-3
19/06/2020,01:00:00,2.39905,V ugm-3
19/06/2020,02:00:00,No data,V ugm-3
19/06/2020,03:00:00,2.24911,V ugm-3
19/06/2020,04:00:00,1.94923,V ugm-3
19/06/2020,05:00:00,2.04919,V ugm-3
19/06/2020,06:00:00,5.74772,V ugm-3
19/06/2020,07:00:00,17.49305,V ugm-3
19/06/2020,08:00:00,23.44068,V ugm-3
19/06/2020,09:00:00,18.34271,V ugm-3
19/06/2020,10:00:00,13.04482,V ugm-3
19/06/2020,11:00:00,15.5938,V ugm-3
19/06/2020,12:00:00,11.79531,V ugm-3
19/06/2020,13:00:00,9.49623,V ugm-3
19/06/2020,14:00:00,10.74573,V ugm-3
19/06/2020,15:00:00,8.49662,V ugm-3
19/06/2020,16:00:00,8.5466,V ugm-3
19/06/2020,17:00:00,5.49782,V ugm-3
19/06/2020,18:00:00,6.0476,V ugm-3
19/06/2020,19:00:00,6.84728,V ugm-3
19/06/2020,20:00:00,6.19754,V ugm-3
19/06/2020,21:00:00,7.09718,V ugm-3
19/06/2020,22:00:00,12.04521,V ugm-3
19/06/2020,23:00:00,13.44466,V ugm-3
19/06/2020,24:00:00,7.2971,V ugm-3
20/06/2020,01:00:00,4.40697,V ugm-3
20/06/2020,02:00:00,No data,V ugm-3
20/06/2020,03:00:00,3.40539,V ugm-3
20/06/2020,04:00:00,4.75752,V ugm-3
20/06/2020,05:00:00,21.13342,V ugm-3
20/06/2020,06:00:00,10.06592,V ugm-3
20/06/2020,07:00:00,10.06592,V ugm-3
20/06/2020,08:00:00,4.75752,V ugm-3
20/06/2020,09:00:00,5.15816,V ugm-3
20/06/2020,10:00:00,5.15816,V ugm-3
20/06/2020,11:00:00,5.00792,V ugm-3
20/06/2020,12:00:00,5.15816,V ugm-3
20/06/2020,13:00:00,4.90776,V ugm-3
20/06/2020,14:00:00,5.70903,V ugm-3
20/06/2020,15:00:00,4.40697,V ugm-3
20/06/2020,16:00:00,4.40697,V ugm-3
20/06/2020,17:00:00,5.25832,V ugm-3
20/06/2020,18:00:00,4.85768,V ugm-3
20/06/2020,19:00:00,6.71061,V ugm-3
20/06/2020,20:00:00,6.46022,V ugm-3
20/06/2020,21:00:00,7.16133,V ugm-3
20/06/2020,22:00:00,9.21457,V ugm-3
20/06/2020,23:00:00,6.71061,V ugm-3
20/06/2020,24:00:00,11.3179,V ugm-3
21/06/2020,01:00:00,11.97588,V ugm-3
21/06/2020,02:00:00,No data,V ugm-3
21/06/2020,03:00:00,1.35481,V ugm-3
21/06/2020,04:00:00,2.25802,V ugm-3
21/06/2020,05:00:00,2.65945,V ugm-3
21/06/2020,06:00:00,2.20784,V ugm-3
21/06/2020,07:00:00,2.80998,V ugm-3
21/06/2020,08:00:00,1.55553,V ugm-3
21/06/2020,09:00:00,2.7598,V ugm-3
21/06/2020,10:00:00,4.01426,V ugm-3
21/06/2020,11:00:00,2.91034,V ugm-3
21/06/2020,12:00:00,2.86016,V ugm-3
21/06/2020,13:00:00,2.50891,V ugm-3
21/06/2020,14:00:00,2.10749,V ugm-3
21/06/2020,15:00:00,1.90677,V ugm-3
21/06/2020,16:00:00,2.45874,V ugm-3
21/06/2020,17:00:00,2.40856,V ugm-3
21/06/2020,18:00:00,3.16123,V ugm-3
21/06/2020,19:00:00,2.60927,V ugm-3
21/06/2020,20:00:00,3.36194,V ugm-3
21/06/2020,21:00:00,3.4623,V ugm-3
21/06/2020,22:00:00,4.36551,V ugm-3
21/06/2020,23:00:00,5.87086,V ugm-3
21/06/2020,24:00:00,2.20784,V ugm-3
22/06/2020,01:00:00,2.88257,V ugm-3
22/06/2020,02:00:00,No data,V ugm-3
22/06/2020,03:00:00,4.32385,V ugm-3
22/06/2020,04:00:00,14.22849,V ugm-3
22/06/2020,05:00:00,15.0832,V ugm-3
22/06/2020,06:00:00,9.30131,V ugm-3
22/06/2020,07:00:00,11.06101,V ugm-3
22/06/2020,08:00:00,10.70907,V ugm-3
22/06/2020,09:00:00,10.00519,V ugm-3
22/06/2020,10:00:00,8.04437,V ugm-3
22/06/2020,11:00:00,7.9941,V ugm-3
22/06/2020,12:00:00,7.64216,V ugm-3
22/06/2020,13:00:00,5.88245,V ugm-3
22/06/2020,14:00:00,7.9941,V ugm-3
22/06/2020,15:00:00,6.53605,V ugm-3
22/06/2020,16:00:00,5.68134,V ugm-3
22/06/2020,17:00:00,7.13938,V ugm-3
22/06/2020,18:00:00,5.12829,V ugm-3
22/06/2020,19:00:00,5.53051,V ugm-3
22/06/2020,20:00:00,4.62552,V ugm-3
22/06/2020,21:00:00,8.24548,V ugm-3
22/06/2020,22:00:00,11.41296,V ugm-3
22/06/2020,23:00:00,14.17821,V ugm-3
22/06/2020,24:00:00,10.50796,V ugm-3
23/06/2020,01:00:00,11.21715,V ugm-3
23/06/2020,02:00:00,No data,V ugm-3
23/06/2020,03:00:00,26.95137,V ugm-3
23/06/2020,04:00:00,32.89579,V ugm-3
23/06/2020,05:00:00,11.78808,V ugm-3
23/06/2020,06:00:00,15.1633,V ugm-3
23/06/2020,07:00:00,16.67459,V ugm-3
23/06/2020,08:00:00,14.81066,V ugm-3
23/06/2020,09:00:00,15.56631,V ugm-3
23/06/2020,10:00:00,11.7377,V ugm-3
23/06/2020,11:00:00,10.62942,V ugm-3
23/06/2020,12:00:00,7.50608,V ugm-3
23/06/2020,13:00:00,7.35496,V ugm-3
23/06/2020,14:00:00,7.90909,V ugm-3
23/06/2020,15:00:00,7.90909,V ugm-3
23/06/2020,16:00:00,8.51361,V ugm-3
23/06/2020,17:00:00,8.56399,V ugm-3
23/06/2020,18:00:00,7.35496,V ugm-3
23/06/2020,19:00:00,7.85872,V ugm-3
23/06/2020,20:00:00,8.46323,V ugm-3
23/06/2020,21:00:00,12.3926,V ugm-3
23/06/2020,22:00:00,36.01912,V ugm-3
23/06/2020,23:00:00,35.16273,V ugm-3
23/06/2020,24:00:00,24.63406,V ugm-3
24/06/2020,01:00:00,23.62252,V ugm-3
24/06/2020,02:00:00,No data,V ugm-3
24/06/2020,03:00:00,30.89098,V ugm-3
24/06/2020,04:00:00,34.72712,V ugm-3
24/06/2020,05:00:00,39.06801,V ugm-3
24/06/2020,06:00:00,33.41476,V ugm-3
24/06/2020,07:00:00,46.03362,V ugm-3
24/06/2020,08:00:00,34.92902,V ugm-3
24/06/2020,09:00:00,15.44549,V ugm-3
24/06/2020,10:00:00,13.32552,V ugm-3
24/06/2020,11:00:00,10.39795,V ugm-3
24/06/2020,12:00:00,8.17703,V ugm-3
24/06/2020,13:00:00,7.52085,V ugm-3
24/06/2020,14:00:00,8.93416,V ugm-3
24/06/2020,15:00:00,7.01609,V ugm-3
24/06/2020,16:00:00,9.08558,V ugm-3
24/06/2020,17:00:00,7.67227,V ugm-3
24/06/2020,18:00:00,9.59034,V ugm-3
24/06/2020,19:00:00,10.14557,V ugm-3
24/06/2020,20:00:00,12.26554,V ugm-3
24/06/2020,21:00:00,22.81491,V ugm-3
24/06/2020,22:00:00,45.42792,V ugm-3
24/06/2020,23:00:00,78.94362,V ugm-3
24/06/2020,24:00:00,30.63861,V ugm-3
25/06/2020,01:00:00,15.03749,V ugm-3
25/06/2020,02:00:00,No data,V ugm-3
25/06/2020,03:00:00,11.07582,V ugm-3
25/06/2020,04:00:00,12.39076,V ugm-3
25/06/2020,05:00:00,16.23443,V ugm-3
25/06/2020,06:00:00,21.039,V ugm-3
25/06/2020,07:00:00,22.20222,V ugm-3
25/06/2020,08:00:00,23.06199,V ugm-3
25/06/2020,09:00:00,13.3011,V ugm-3
25/06/2020,10:00:00,13.14938,V ugm-3
25/06/2020,11:00:00,10.01376,V ugm-3
25/06/2020,12:00:00,9.35629,V ugm-3
25/06/2020,13:00:00,10.3172,V ugm-3
25/06/2020,14:00:00,9.40686,V ugm-3
25/06/2020,15:00:00,11.42984,V ugm-3
25/06/2020,16:00:00,9.10342,V ugm-3
25/06/2020,17:00:00,8.95169,V ugm-3
25/06/2020,18:00:00,6.57469,V ugm-3
25/06/2020,19:00:00,7.02986,V ugm-3
25/06/2020,20:00:00,11.32869,V ugm-3
25/06/2020,21:00:00,25.54014,V ugm-3
25/06/2020,22:00:00,25.54014,V ugm-3
25/06/2020,23:00:00,39.54928,V ugm-3
25/06/2020,24:00:00,44.85961,V ugm-3
26/06/2020,01:00:00,11.21576,V ugm-3
26/06/2020,02:00:00,No data,V ugm-3
26/06/2020,03:00:00,8.76653,V ugm-3
26/06/2020,04:00:00,19.30664,V ugm-3
26/06/2020,05:00:00,28.22519,V ugm-3
26/06/2020,06:00:00,21.08022,V ugm-3
26/06/2020,07:00:00,22.80312,V ugm-3
26/06/2020,08:00:00,23.25918,V ugm-3
26/06/2020,09:00:00,No data,V ugm-3
26/06/2020,10:00:00,No data,V ugm-3
26/06/2020,11:00:00,No data,V ugm-3
26/06/2020,12:00:00,6.87419,V ugm-3
26/06/2020,13:00:00,4.88167,V ugm-3
26/06/2020,14:00:00,5.13073,V ugm-3
26/06/2020,15:00:00,4.03485,V ugm-3
26/06/2020,16:00:00,4.53298,V ugm-3
26/06/2020,17:00:00,5.42961,V ugm-3
26/06/2020,18:00:00,5.23036,V ugm-3
26/06/2020,19:00:00,3.43709,V ugm-3
26/06/2020,20:00:00,3.18803,V ugm-3
26/06/2020,21:00:00,1.64383,V ugm-3
26/06/2020,22:00:00,1.5442,V ugm-3
26/06/2020,23:00:00,2.73971,V ugm-3
26/06/2020,24:00:00,6.27643,V ugm-3
27/06/2020,01:00:00,10.58591,V ugm-3
27/06/2020,02:00:00,No data,V ugm-3
27/06/2020,03:00:00,7.79595,V ugm-3
27/06/2020,04:00:00,3.82623,V ugm-3
27/06/2020,05:00:00,3.06099,V ugm-3
27/06/2020,06:00:00,2.96533,V ugm-3
27/06/2020,07:00:00,4.35234,V ugm-3
27/06/2020,08:00:00,7.0307,V ugm-3
27/06/2020,09:00:00,8.70468,V ugm-3
27/06/2020,10:00:00,7.93943,V ugm-3
27/06/2020,11:00:00,7.84378,V ugm-3
27/06/2020,12:00:00,6.21763,V ugm-3
27/06/2020,13:00:00,6.74374,V ugm-3
27/06/2020,14:00:00,7.7003,V ugm-3
27/06/2020,15:00:00,5.45238,V ugm-3
27/06/2020,16:00:00,4.9741,V ugm-3
27/06/2020,17:00:00,5.40456,V ugm-3
27/06/2020,18:00:00,5.54804,V ugm-3
27/06/2020,19:00:00,4.78279,V ugm-3
27/06/2020,20:00:00,5.11759,V ugm-3
27/06/2020,21:00:00,4.59148,V ugm-3
27/06/2020,22:00:00,6.1698,V ugm-3
27/06/2020,23:00:00,3.96972,V ugm-3
27/06/2020,24:00:00,1.72181,V ugm-3
28/06/2020,01:00:00,6.58351,V ugm-3
28/06/2020,02:00:00,No data,V ugm-3
28/06/2020,03:00:00,7.23867,V ugm-3
28/06/2020,04:00:00,6.61547,V ugm-3
28/06/2020,05:00:00,7.19073,V ugm-3
28/06/2020,06:00:00,7.43042,V ugm-3
28/06/2020,07:00:00,11.45723,V ugm-3
28/06/2020,08:00:00,7.9098,V ugm-3
28/06/2020,09:00:00,6.51959,V ugm-3
28/06/2020,10:00:00,7.33454,V ugm-3
28/06/2020,11:00:00,7.19073,V ugm-3
28/06/2020,12:00:00,8.38918,V ugm-3
28/06/2020,13:00:00,8.14949,V ugm-3
28/06/2020,14:00:00,7.19073,V ugm-3
28/06/2020,15:00:00,6.71135,V ugm-3
28/06/2020,16:00:00,7.43042,V ugm-3
28/06/2020,17:00:00,6.80722,V ugm-3
28/06/2020,18:00:00,5.41702,V ugm-3
28/06/2020,19:00:00,6.04021,V ugm-3
28/06/2020,20:00:00,5.65671,V ugm-3
28/06/2020,21:00:00,4.45825,V ugm-3
28/06/2020,22:00:00,4.02681,V ugm-3
28/06/2020,23:00:00,3.40361,V ugm-3
28/06/2020,24:00:00,2.78042,V ugm-3
29/06/2020,01:00:00,2.94697,V ugm-3
29/06/2020,02:00:00,No data,V ugm-3
29/06/2020,03:00:00,4.6607,V ugm-3
29/06/2020,04:00:00,3.36339,V ugm-3
29/06/2020,05:00:00,3.74778,V ugm-3
29/06/2020,06:00:00,5.42948,V ugm-3
29/06/2020,07:00:00,7.30337,V ugm-3
29/06/2020,08:00:00,9.84994,V ugm-3
29/06/2020,09:00:00,10.907,V ugm-3
29/06/2020,10:00:00,8.79287,V ugm-3
29/06/2020,11:00:00,7.35142,V ugm-3
29/06/2020,12:00:00,6.10216,V ugm-3
29/06/2020,13:00:00,6.87093,V ugm-3
29/06/2020,14:00:00,7.39946,V ugm-3
29/06/2020,15:00:00,6.29435,V ugm-3
29/06/2020,16:00:00,6.58264,V ugm-3
29/06/2020,17:00:00,5.86191,V ugm-3
29/06/2020,18:00:00,5.38143,V ugm-3
29/06/2020,19:00:00,5.18924,V ugm-3
29/06/2020,20:00:00,4.37241,V ugm-3
29/06/2020,21:00:00,4.08412,V ugm-3
29/06/2020,22:00:00,3.65168,V ugm-3
29/06/2020,23:00:00,3.31535,V ugm-3
29/06/2020,24:00:00,2.11413,V ugm-3
30/06/2020,01:00:00,2.44004,V ugm-3
30/06/2020,02:00:00,No data,V ugm-3
30/06/2020,03:00:00,3.2748,V ugm-3
30/06/2020,04:00:00,2.79321,V ugm-3
30/06/2020,05:00:00,5.05667,V ugm-3
30/06/2020,06:00:00,7.17565,V ugm-3
30/06/2020,07:00:00,13.58077,V ugm-3
30/06/2020,08:00:00,21.18985,V ugm-3
30/06/2020,09:00:00,17.28899,V ugm-3
30/06/2020,10:00:00,18.05953,V ugm-3
30/06/2020,11:00:00,11.99153,V ugm-3
30/06/2020,12:00:00,11.65442,V ugm-3
30/06/2020,13:00:00,12.66575,V ugm-3
30/06/2020,14:00:00,13.09918,V ugm-3
30/06/2020,15:00:00,14.35131,V ugm-3
30/06/2020,16:00:00,12.81023,V ugm-3
30/06/2020,17:00:00,7.75356,V ugm-3
30/06/2020,18:00:00,7.80172,V ugm-3
30/06/2020,19:00:00,7.51277,V ugm-3
30/06/2020,20:00:00,7.51277,V ugm-3
30/06/2020,21:00:00,8.09067,V ugm-3
30/06/2020,22:00:00,8.13883,V ugm-3
30/06/2020,23:00:00,8.37962,V ugm-3
30/06/2020,24:00:00,6.01984,V ugm-3
01/07/2020,01:00:00,5.34177,V ugm-3
01/07/2020,02:00:00,3.57191,V ugm-3
01/07/2020,03:00:00,3.4271,V ugm-3
01/07/2020,04:00:00,4.0546,V ugm-3
01/07/2020,05:00:00,5.4544,V ugm-3
01/07/2020,06:00:00,8.1092,V ugm-3
01/07/2020,07:00:00,13.94975,V ugm-3
01/07/2020,08:00:00,18.00435,V ugm-3
01/07/2020,09:00:00,19.7903,V ugm-3
01/07/2020,10:00:00,10.81226,V ugm-3
01/07/2020,11:00:00,8.44708,V ugm-3
01/07/2020,12:00:00,9.46073,V ugm-3
01/07/2020,13:00:00,9.70207,V ugm-3
01/07/2020,14:00:00,7.72304,V ugm-3
01/07/2020,15:00:00,9.02631,V ugm-3
01/07/2020,16:00:00,8.254,V ugm-3
01/07/2020,17:00:00,8.54362,V ugm-3
01/07/2020,18:00:00,6.95074,V ugm-3
01/07/2020,19:00:00,6.46805,V ugm-3
01/07/2020,20:00:00,8.06093,V ugm-3
01/07/2020,21:00:00,5.64748,V ugm-3
01/07/2020,22:00:00,6.0819,V ugm-3
01/07/2020,23:00:00,4.00633,V ugm-3
01/07/2020,24:00:00,2.17211,V ugm-3
02/07/2020,01:00:00,2.06418,V ugm-3
02/07/2020,02:00:00,2.85438,V ugm-3
02/07/2020,03:00:00,2.95114,V ugm-3
02/07/2020,04:00:00,3.38655,V ugm-3
02/07/2020,05:00:00,5.17659,V ugm-3
02/07/2020,06:00:00,7.83745,V ugm-3
02/07/2020,07:00:00,9.67586,V ugm-3
02/07/2020,08:00:00,13.30431,V ugm-3
02/07/2020,09:00:00,11.03048,V ugm-3
02/07/2020,10:00:00,11.41752,V ugm-3
02/07/2020,11:00:00,9.96614,V ugm-3
02/07/2020,12:00:00,10.11128,V ugm-3
02/07/2020,13:00:00,7.83745,V ugm-3
02/07/2020,14:00:00,10.01452,V ugm-3
02/07/2020,15:00:00,9.821,V ugm-3
02/07/2020,16:00:00,9.09531,V ugm-3
02/07/2020,17:00:00,8.32124,V ugm-3
02/07/2020,18:00:00,9.19207,V ugm-3
02/07/2020,19:00:00,7.64393,V ugm-3
02/07/2020,20:00:00,7.83745,V ugm-3
02/07/2020,21:00:00,5.99903,V ugm-3
02/07/2020,22:00:00,4.64441,V ugm-3
02/07/2020,23:00:00,3.67683,V ugm-3
02/07/2020,24:00:00,2.37059,V ugm-3
03/07/2020,01:00:00,3.81451,V ugm-3
03/07/2020,02:00:00,2.52146,V ugm-3
03/07/2020,03:00:00,2.27901,V ugm-3
03/07/2020,04:00:00,2.61844,V ugm-3
03/07/2020,05:00:00,3.29729,V ugm-3
03/07/2020,06:00:00,8.09776,V ugm-3
03/07/2020,07:00:00,14.74084,V ugm-3
03/07/2020,08:00:00,16.97136,V ugm-3
03/07/2020,09:00:00,13.43162,V ugm-3
03/07/2020,10:00:00,9.64943,V ugm-3
03/07/2020,11:00:00,10.03735,V ugm-3
03/07/2020,12:00:00,11.6375,V ugm-3
03/07/2020,13:00:00,12.5588,V ugm-3
03/07/2020,14:00:00,10.57073,V ugm-3
03/07/2020,15:00:00,12.80125,V ugm-3
03/07/2020,16:00:00,9.26151,V ugm-3
03/07/2020,17:00:00,8.29172,V ugm-3
03/07/2020,18:00:00,8.63115,V ugm-3
03/07/2020,19:00:00,6.64307,V ugm-3
03/07/2020,20:00:00,6.15818,V ugm-3
03/07/2020,21:00:00,4.84896,V ugm-3
03/07/2020,22:00:00,4.31557,V ugm-3
03/07/2020,23:00:00,5.52781,V ugm-3
03/07/2020,24:00:00,3.34578,V ugm-3
04/07/2020,01:00:00,2.39759,V ugm-3
04/07/2020,02:00:00,2.91599,V ugm-3
04/07/2020,03:00:00,2.18699,V ugm-3
04/07/2020,04:00:00,2.1384,V ugm-3
04/07/2020,05:00:00,3.79079,V ugm-3
04/07/2020,06:00:00,3.79079,V ugm-3
04/07/2020,07:00:00,3.83939,V ugm-3
04/07/2020,08:00:00,6.22078,V ugm-3
04/07/2020,09:00:00,6.02638,V ugm-3
04/07/2020,10:00:00,7.72738,V ugm-3
04/07/2020,11:00:00,7.87318,V ugm-3
04/07/2020,12:00:00,8.84518,V ugm-3
04/07/2020,13:00:00,9.08818,V ugm-3
04/07/2020,14:00:00,9.03957,V ugm-3
04/07/2020,15:00:00,8.35918,V ugm-3
04/07/2020,16:00:00,7.92178,V ugm-3
04/07/2020,17:00:00,5.92918,V ugm-3
04/07/2020,18:00:00,7.09558,V ugm-3
04/07/2020,19:00:00,8.21338,V ugm-3
04/07/2020,20:00:00,8.16478,V ugm-3
04/07/2020,21:00:00,7.48438,V ugm-3
04/07/2020,22:00:00,8.79658,V ugm-3
04/07/2020,23:00:00,9.28258,V ugm-3
04/07/2020,24:00:00,6.17218,V ugm-3
05/07/2020,01:00:00,5.39059,V ugm-3
05/07/2020,02:00:00,3.75068,V ugm-3
05/07/2020,03:00:00,2.33809,V ugm-3
05/07/2020,04:00:00,2.09454,V ugm-3
05/07/2020,05:00:00,2.63035,V ugm-3
05/07/2020,06:00:00,3.02003,V ugm-3
05/07/2020,07:00:00,5.21199,V ugm-3
05/07/2020,08:00:00,5.06586,V ugm-3
05/07/2020,09:00:00,3.94552,V ugm-3
05/07/2020,10:00:00,4.04294,V ugm-3
05/07/2020,11:00:00,4.23778,V ugm-3
05/07/2020,12:00:00,5.06586,V ugm-3
05/07/2020,13:00:00,4.82231,V ugm-3
05/07/2020,14:00:00,3.55584,V ugm-3
05/07/2020,15:00:00,4.14036,V ugm-3
05/07/2020,16:00:00,4.48133,V ugm-3
05/07/2020,17:00:00,4.3352,V ugm-3
05/07/2020,18:00:00,2.97132,V ugm-3
05/07/2020,19:00:00,3.55584,V ugm-3
05/07/2020,20:00:00,4.04294,V ugm-3
05/07/2020,21:00:00,2.33809,V ugm-3
05/07/2020,22:00:00,1.55873,V ugm-3
05/07/2020,23:00:00,2.58164,V ugm-3
05/07/2020,24:00:00,3.02003,V ugm-3
06/07/2020,01:00:00,4.2962,V ugm-3
06/07/2020,02:00:00,2.92923,V ugm-3
06/07/2020,03:00:00,3.02687,V ugm-3
06/07/2020,04:00:00,3.02687,V ugm-3
06/07/2020,05:00:00,2.92923,V ugm-3
06/07/2020,06:00:00,4.83322,V ugm-3
06/07/2020,07:00:00,8.39711,V ugm-3
06/07/2020,08:00:00,10.9846,V ugm-3
06/07/2020,09:00:00,9.0806,V ugm-3
06/07/2020,10:00:00,10.69167,V ugm-3
06/07/2020,11:00:00,7.66481,V ugm-3
06/07/2020,12:00:00,8.44594,V ugm-3
06/07/2020,13:00:00,6.4443,V ugm-3
06/07/2020,14:00:00,8.93414,V ugm-3
06/07/2020,15:00:00,7.95773,V ugm-3
06/07/2020,16:00:00,9.22706,V ugm-3
06/07/2020,17:00:00,8.8365,V ugm-3
06/07/2020,18:00:00,7.90891,V ugm-3
06/07/2020,19:00:00,7.22542,V ugm-3
06/07/2020,20:00:00,8.73886,V ugm-3
06/07/2020,21:00:00,7.71363,V ugm-3
06/07/2020,22:00:00,11.08224,V ugm-3
06/07/2020,23:00:00,10.30111,V ugm-3
06/07/2020,24:00:00,8.00655,V ugm-3
07/07/2020,01:00:00,10.96048,V ugm-3
07/07/2020,02:00:00,4.84414,V ugm-3
07/07/2020,03:00:00,3.91446,V ugm-3
07/07/2020,04:00:00,2.44654,V ugm-3
07/07/2020,05:00:00,3.57194,V ugm-3
07/07/2020,06:00:00,7.24174,V ugm-3
07/07/2020,07:00:00,16.83216,V ugm-3
07/07/2020,08:00:00,16.29392,V ugm-3
07/07/2020,09:00:00,15.26638,V ugm-3
07/07/2020,10:00:00,10.91155,V ugm-3
07/07/2020,11:00:00,10.12866,V ugm-3
07/07/2020,12:00:00,10.96048,V ugm-3
07/07/2020,13:00:00,9.44363,V ugm-3
07/07/2020,14:00:00,10.37331,V ugm-3
07/07/2020,15:00:00,9.63935,V ugm-3
07/07/2020,16:00:00,8.85646,V ugm-3
07/07/2020,17:00:00,8.46501,V ugm-3
07/07/2020,18:00:00,8.02464,V ugm-3
07/07/2020,19:00:00,10.71583,V ugm-3
07/07/2020,20:00:00,10.0308,V ugm-3
07/07/2020,21:00:00,4.89307,V ugm-3
07/07/2020,22:00:00,4.84414,V ugm-3
07/07/2020,23:00:00,8.46501,V ugm-3
07/07/2020,24:00:00,3.86553,V ugm-3
08/07/2020,01:00:00,2.02703,V ugm-3
08/07/2020,02:00:00,4.21753,V ugm-3
08/07/2020,03:00:00,3.08958,V ugm-3
08/07/2020,04:00:00,1.71643,V ugm-3
08/07/2020,05:00:00,2.84438,V ugm-3
08/07/2020,06:00:00,4.80602,V ugm-3
08/07/2020,07:00:00,9.02354,V ugm-3
08/07/2020,08:00:00,15.69312,V ugm-3
08/07/2020,09:00:00,12.75066,V ugm-3
08/07/2020,10:00:00,17.50763,V ugm-3
08/07/2020,11:00:00,10.15148,V ugm-3
